id,song_title,song_artist,label
T1_TRAIN_1939,La Hummer y el Camaro,Voz de Mando (Ft. Escolta de Guerra & Jorge Santacruz),NM
T1_TRAIN_1940,El Toro Mambo,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1941,Amor de Colegio,"Luxian (Ft. Andresito Otro Corte, Bastian La Amenaza, Boss Supreme Lirycs, Chuchu Retro, El Bai, Gabo El Chamaquito & Uzbell)",M
T1_TRAIN_1942,Procuro Olvidarte,Hernaldo Zúñiga,NM
T1_TRAIN_1943,Dale Fuego,Cartel de Santa & Big Man,M
T1_TRAIN_1944,Cuando Te Veo,"Eix, Beéle & Maffio",NM
T1_TRAIN_1945,Nada importante,Julieta Venegas,NM
T1_TRAIN_1946,No Te Olvidaré,Gloria Estefan,NM
T1_TRAIN_1947,La Mujer Que Amas,Pedro Fernández,NM
T1_TRAIN_1948,Quiero Entregarte Mi Amor,Martika,NM
T1_TRAIN_1949,¿Por Qué Todo Ha De Ser Color De Rosa?,Fangoria,NM
T1_TRAIN_1950,Lo Que Tu Quieras,Javiielo,M
T1_TRAIN_1951,Ahora Quién,Marc Anthony,NM
T1_TRAIN_1952,Chapiadora,Cazzu,M
T1_TRAIN_1953,Regresa Hermosa,Gerardo Ortiz,NM
T1_TRAIN_1954,Allá en el Rancho Grande,Jorge Negrete,NM
T1_TRAIN_1955,Efecto Secundario,San Venus,NM
T1_TRAIN_1956,Te Parece Poco,Toby Love,NM
T1_TRAIN_1957,Pelo Suelto,Gloria Trevi,NM
T1_TRAIN_1958,Cara Bonita,"Dani MDR, Barroso",M
T1_TRAIN_1959,Mi Gusto Es,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1960,Seguimos Aca,Kidd Samu,NM
T1_TRAIN_1961,Dispuesto,Maluma (Ft. Ozuna),M
T1_TRAIN_1962,Vuelveme A Querer,Cristian Castro,NM
T1_TRAIN_1963,LA GRASA,"Blunted Vato (Ft. Black O, G BENZ & Tymo Benz)",M
T1_TRAIN_1964,Qué Hay De Malo,Jerry Rivera,NM
T1_TRAIN_1965,Calientita,La Fiera de Ojinaga,NM
T1_TRAIN_1966,Falsas Esperanzas,Luz Gaggi,NM
T1_TRAIN_1967,Lento,Lauren Jauregui & Tainy,NM
T1_TRAIN_1968,"Amor, Ingrato",Los Alegres de Terán,NM
T1_TRAIN_1969,Que Daria Yo,Danny Rivera,NM
T1_TRAIN_1970,Dame Una Señal,Virus (ARG),NM
T1_TRAIN_1971,Siempre fui un tonto,El Dandy Del Sur,NM
T1_TRAIN_1972,Mueve la pompa,Dj kuri,NM
T1_TRAIN_1973,La Sorpresa,Ariel Camacho Y Los Plebes Del Rancho,NM
T1_TRAIN_1974,Don Diablo,Miguel Bosé,M
T1_TRAIN_1975,La canelera,Los capos de mexico,M
T1_TRAIN_1976,No,Armando Manzanero,NM
T1_TRAIN_1977,Tu Luz,CNCO,NM
T1_TRAIN_1978,Tan Celoso,Chimbala,M
T1_TRAIN_1979,Que La Detengan,David Civera,NM
T1_TRAIN_1980,La 69,Jenny69,NM
T1_TRAIN_1981,C****n y Vago,El Fantasma (Ft. Los Dos Carnales),NM
T1_TRAIN_1982,"Donde Estés, Con Quien Estés",Camilo Sesto,NM
T1_TRAIN_1983,Amores Malditos,Joan Sebastian,NM
T1_TRAIN_1984,¿Con Quién Se Queda El Perro?,Jesse & Joy,NM
T1_TRAIN_1985,El 24,El Tigrillo Palma,NM
T1_TRAIN_1986,Te sigo soñando,DePedro,NM
T1_TRAIN_1987,Mi Mala,Mau y Ricky (Ft. KAROL G),M
T1_TRAIN_1988,No Me Preguntes Más,Yuridia,NM
T1_TRAIN_1989,El Güero,Grupo Firme (Ft. Marca MP),NM
T1_TRAIN_1990,Humo en la Trampa,"Alemán (Ft. Cozy Cuz, Dee, Fntxy & Yoga Fire)",NM
T1_TRAIN_1991,Me Vale,Maná,NM
T1_TRAIN_1992,Te Quedas O Te Vas,Alejandro Fernández,NM
T1_TRAIN_1993,Que Clase De Hombre,Paolo Meneguzzi,NM
T1_TRAIN_1994,HP,Maluma,M
T1_TRAIN_1995,Quedate un poco mas,XTRIONIKA,NM
T1_TRAIN_1996,Flor Silvestre,Miguel Aceves Mejía,NM
T1_TRAIN_1997,El Problema,Ricardo Arjona,NM
T1_TRAIN_1998,Si Ella Quisiera,Justin Quiles,M
T1_TRAIN_1999,"Anuel AA: Bzrp Music Sessions, Vol. 46",Bizarrap & Anuel AA,M
T1_TRAIN_2000,Quiero volver a empezar,Yuri (MEX),NM
T1_TRAIN_2001,No Me Dejes De Amar,La Apuesta,NM
T1_TRAIN_2002,Un Año Más,Ana Torroja,NM
T1_TRAIN_2003,Pobre Diablo,Jay Roxxx,NM
T1_TRAIN_2004,Te Amo,Franco De Vita,NM
T1_TRAIN_2005,Mi Niña,Ozuna,M
T1_TRAIN_2006,Como Una Novela,Los Acosta,M
T1_TRAIN_2007,Paramar,Los Prisioneros,NM
T1_TRAIN_2008,Déjate Querer,"Lalo Ebratt, Sebastián Yatra & Yera (Ft. Trapical)",M
T1_TRAIN_2009,En Corto,Natanael Cano & Chino Pacas,NM
T1_TRAIN_2010,Hola Beba,Cosculluela,M
T1_TRAIN_2011,La silla vacía,Chayito Valdéz,NM
T1_TRAIN_2012,Tu Amor Por Siempre,Axel Fernando,NM
T1_TRAIN_2013,Quiero Hacerte El Amor,Tito Rojas,M
T1_TRAIN_2014,Medusa,"JHAYCO, Anuel AA & J Balvin",M
T1_TRAIN_2015,No Te Puedo Querer,Young Bippo,M
T1_TRAIN_2016,La Negra Tiene Tumbao,Celia Cruz (Ft. Mikey Perfecto),NM
T1_TRAIN_2017,Atrevida,"DEKKO, Beéle & Montano (Ft. DEKKO & Montano)",M
T1_TRAIN_2018,Con Dinero Baila el Perro,Peso Pluma,M
T1_TRAIN_2019,Lejos,Toby Love,NM
T1_TRAIN_2020,El Precio del Amor,TAWA (ESP),NM
T1_TRAIN_2021,Mi Forma De Sentir,Pedro Fernández,NM
T1_TRAIN_2022,Ya Lo Pagaras Con Dios,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_2023,Marta Tiene Un Marcapasos,Hombres G,NM
T1_TRAIN_2024,Y Volveré,Los Ángeles Negros,NM
T1_TRAIN_2025,Bésame,Bhavi & Seven Kayne,NM
T1_TRAIN_2026,Pa’ Que Aprenda A Bailar,Frankie Boy,M
T1_TRAIN_2027,El Circo,Ayax,NM
T1_TRAIN_2028,Necesito Tu Amor,Charly García,NM
T1_TRAIN_2029,Te Busco,Cosculluela (Ft. Nicky Jam),M
T1_TRAIN_2030,La Revancha,T3r Elemento,NM
T1_TRAIN_2031,Olvídame Tú,Duelo,M
T1_TRAIN_2032,Canción de Otoño,José Luis Perales,NM
T1_TRAIN_2033,Cómo Te Voy a Olvidar,Los Ángeles Azules & Vicentico,NM
T1_TRAIN_2034,Dilema,JHAYCO,M
T1_TRAIN_2035,Los Lujos Del R,Enigma Norteño,M
T1_TRAIN_2036,DM,Mueka (Ft. Cosculluela),M
T1_TRAIN_2037,Como la Flor / Paisaje / Amor Prohibido / No Me Arrepiento de Este Amor (Mix Ídolas),Jordan (CHL),NM
T1_TRAIN_2038,Adrenalina,Wisin (Ft. Jennifer Lopez & Ricky Martin),M
T1_TRAIN_2039,Corazón (Versión Colifata),El Canto del Loco,NM
T1_TRAIN_2040,Sin Sentimiento,Grupo Niche,NM
T1_TRAIN_2041,Ya No Insistas,Grupo Límite,NM
T1_TRAIN_2042,La Misma Gran Señora,Jenni Rivera,NM
T1_TRAIN_2043,Que te reemplace,Kcs,M
T1_TRAIN_2044,DUELE EL CORAZÓN,Enrique Iglesias (Ft. Wisin),NM
T1_TRAIN_2045,Entre Amigos,Camilo Sesto,NM
T1_TRAIN_2046,La Banda del Carro Rojo,Los Tigres Del Norte,NM
T1_TRAIN_2047,El Rey De La Popola,Rochy RD & Tokischa,M
T1_TRAIN_2048,Que precio tiene el cielo,David Barrull,NM
T1_TRAIN_2049,Tú Mi Delirio,Astrud Gilberto,NM
T1_TRAIN_2050,Cuantas cosas,Las Pelotas,NM
T1_TRAIN_2051,Corazón Acelerao,Wisin,M
T1_TRAIN_2052,Yo Soy La Para,Mozart La Para,NM
T1_TRAIN_2053,Matar o Morir,Aczino,NM
T1_TRAIN_2054,Nada,Zoé,NM
T1_TRAIN_2055,No Te Quites La Ropa,Emmanuel,M
T1_TRAIN_2056,Mal Portado,El Makabelico & Luis R Conriquez (Ft. El Makabelico (Comando Exclusivo) & Luis R Conriquez),M
T1_TRAIN_2057,En Contra,Dulce María,NM
T1_TRAIN_2058,Tú Me Vas a Llorar,Los Temerarios,NM
T1_TRAIN_2059,La Gran Noche,Los Tucanes De Tijuana,NM
T1_TRAIN_2060,Cómo Sanar,Frank Reyes,NM
T1_TRAIN_2061,La Fiesta Terminó,Paloma San Basilio,NM
T1_TRAIN_2062,No Digas Mi Nombre,​calle x vida & Foudeqush,NM
T1_TRAIN_2063,Experiencia Religiosa,Enrique Iglesias,NM
T1_TRAIN_2064,La Fiera,Los Tigrillos (Ft. Tropical Panamá),M
T1_TRAIN_2065,Mi Otra Mitad,Manuel Medrano,NM
T1_TRAIN_2066,Me Caiste Del Cielo,Cornelio Reyna,NM
T1_TRAIN_2067,Te Hubieras Ido Antes,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_2068,Vivir Así es Morir de Amor,Camilo Sesto,NM
T1_TRAIN_2069,Rap vs. Racismo,"El Chojin (Ft. El Santo, Gitano Antón, Kase.O, Langui, Locus, Lírico, Nach, Nerviozzo, OSE, Sho-Hai, Titó, Xhelazz & Zatu)",NM
T1_TRAIN_2070,7 Días,Gabito Ballesteros & Tito Double P,M
T1_TRAIN_2071,Rompe Saragüey,Héctor Lavoe,NM
T1_TRAIN_2072,RAM PAM PAM,NATTI NATASHA & Becky G,M
T1_TRAIN_2073,La Ultima Carta,Raulin Rodriguez,NM
T1_TRAIN_2074,No Amanece,David Bisbal,NM
T1_TRAIN_2075,Casi Un Hechizo,Jerry Rivera,NM
T1_TRAIN_2076,Por fin,Pablo Alborán,NM
T1_TRAIN_2077,Libros Tontos,Bronco,NM
T1_TRAIN_2078,La gozadera,Toño Rosario,NM
T1_TRAIN_2079,Amor de Pobre,Zion (Ft. Eddie Dee),M
T1_TRAIN_2080,Una fiesta de la gran puta (Picnic en el cuarto ”C”),Zambayonny,M
T1_TRAIN_2081,El Amor,Ricardo Arjona,NM
T1_TRAIN_2082,Mujer de 40 (Mulher de 40),Roberto Carlos,NM
T1_TRAIN_2083,Insoportablemente Bella,Emmanuel,NM
T1_TRAIN_2084,Te llevaré conmigo,Club Santos,NM
T1_TRAIN_2085,Hoy voy a asesinarte,Siniestro Total,M
T1_TRAIN_2086,Cielo Eterno (Spotify Singles),DannyLux & Jasiel Nuñez,NM
T1_TRAIN_2087,Te Aprovechas,Grupo Límite,M
T1_TRAIN_2088,Sufre como yo,Albert Pla,M
T1_TRAIN_2089,Amor Prohibido,Selena,NM
T1_TRAIN_2090,Sigo Adelante,TINI,NM
T1_TRAIN_2091,"Libre, Solterito y Sin Nadie",Leo Dan,NM
T1_TRAIN_2092,Chuy y Mauricio,El Potro de Sinaloa,NM
T1_TRAIN_2093,El Mirador,Salvapantallas,NM
T1_TRAIN_2094,Papa Caliente 2 (S20),Cosculluela,NM
T1_TRAIN_2095,Kloroformo en el Entorno,Flowklorikos (Ft. Shotta),M
T1_TRAIN_2096,Frenesí,División Minúscula,NM
T1_TRAIN_2097,Imaginaste,JHAYCO & Tainy,M
T1_TRAIN_2098,Enfermo de amor,Karina (2),NM
T1_TRAIN_2099,Por Nada,Henry Santos,M
T1_TRAIN_2100,Tal Vez,Ricky Martin,NM
T1_TRAIN_2101,La Culebra,Banda Machos,NM
T1_TRAIN_2102,Te Amo,Eddie Santiago,NM
T1_TRAIN_2103,ROSAS Y ESPINAS,Axolotes Mexicanos & Aiko el grupo,NM
T1_TRAIN_2104,Quiero morir en tu veneno,Alejandro Sanz,NM
